timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude,heart_rate,cadence,fractional_cadence,lat,lon,dist_m,spd_ms,altitude,dt_s,d_m,moving,elev_smooth,day_local
2025-09-18T01:58:47Z,179.99999991618097,179.99999991618097,55586.76,0,3533.8,88,0,0,179.99999991618097,179.99999991618097,55586.76,0,3533.8,67753,0,FALSE,3533.8,2025-09-18
2025-09-18T01:58:59Z,28.664624160155654,84.02496543712914,55590.31,0,3532.8,86,53,0.5,28.664624160155654,84.02496543712914,55590.31,0,3532.8,12,3.5499999999956344,TRUE,3532.8,2025-09-18
2025-09-18T01:59:02Z,28.664602702483535,84.0249759145081,55592.75,1.269,3532,88,55,0,28.664602702483535,84.0249759145081,55592.75,1.269,3532,3,2.4400000000023283,TRUE,3532,2025-09-18
2025-09-18T01:59:04Z,28.664575209841132,84.02502042241395,55597.24,0.653,3531.8,89,55,0.5,28.664575209841132,84.02502042241395,55597.24,0.653,3531.8,2,4.489999999997963,TRUE,3531.8,2025-09-18
2025-09-18T01:59:08Z,28.664546627551317,84.0250541176647,55601.87,1.082,3531.6,89,0,0,28.664546627551317,84.0250541176647,55601.87,1.082,3531.6,4,4.630000000004657,TRUE,3531.6,2025-09-18
2025-09-18T01:59:16Z,28.664486864581704,84.02514707297087,55612.06,1.222,3531.2,89,55,0.5,28.664486864581704,84.02514707297087,55612.06,1.222,3531.2,8,10.189999999995052,TRUE,3531.2,2025-09-18
2025-09-18T01:59:24Z,28.664444033056498,84.02523742988706,55622.24,1.26,3531.2,89,54,0,28.664444033056498,84.02523742988706,55622.24,1.26,3531.2,8,10.180000000000291,TRUE,3531.2,2025-09-18
2025-09-18T01:59:30Z,28.66440354846418,84.02530808933079,55630.49,1.353,3530.8,87,56,0,28.66440354846418,84.02530808933079,55630.49,1.353,3530.8,6,8.25,TRUE,3530.8,2025-09-18
2025-09-18T01:59:32Z,28.664382258430123,84.02533315122128,55634.53,1.362,3530.6,86,55,0.5,28.664382258430123,84.02533315122128,55634.53,1.362,3530.6,2,4.040000000000873,TRUE,3530.6,2025-09-18
2025-09-18T01:59:38Z,28.664307491853833,84.02536902576685,55642.66,1.446,3529.8,84,56,0.5,28.664307491853833,84.02536902576685,55642.66,1.446,3529.8,6,8.130000000004657,TRUE,3529.8,2025-09-18
2025-09-18T01:59:40Z,28.66428293287754,84.02538143098354,55645.55,1.446,3529.4,84,56,0.5,28.66428293287754,84.02538143098354,55645.55,1.446,3529.4,2,2.889999999999418,TRUE,3529.4,2025-09-18
2025-09-18T01:59:47Z,28.66421260870993,84.02545519173145,55656.77,1.484,3529.2,86,57,0,28.66421260870993,84.02545519173145,55656.77,1.484,3529.2,7,11.219999999993888,TRUE,3529.2,2025-09-18
2025-09-18T01:59:52Z,28.664160892367363,84.02551302686334,55664.48,1.493,3528.4,87,57,0.5,28.664160892367363,84.02551302686334,55664.48,1.493,3528.4,5,7.710000000006403,TRUE,3528.4,2025-09-18
2025-09-18T01:59:56Z,28.664131052792072,84.02555895969272,55669.84,1.493,3528,89,56,0.5,28.664131052792072,84.02555895969272,55669.84,1.493,3528,4,5.359999999993306,TRUE,3528,2025-09-18
2025-09-18T02:00:03Z,28.664068775251508,84.02565350756049,55681.42,1.502,3527.4,90,57,0,28.664068775251508,84.02565350756049,55681.42,1.502,3527.4,7,11.580000000001746,TRUE,3527.8,2025-09-18
2025-09-18T02:00:04Z,28.664060309529305,84.02566440403461,55682.77,1.502,3527.4,90,57,0,28.664060309529305,84.02566440403461,55682.77,1.502,3527.4,1,1.3499999999985448,TRUE,3527.4,2025-09-18
2025-09-18T02:00:12Z,28.66400096565485,84.02574889361858,55693.76,1.493,3527.8,92,55,0,28.66400096565485,84.02574889361858,55693.76,1.493,3527.8,8,10.990000000005239,TRUE,3527.4,2025-09-18
2025-09-18T02:00:20Z,28.6639862973243,84.02583556249738,55702.13,1.484,3526,93,53,0,28.6639862973243,84.02583556249738,55702.13,1.484,3526,8,8.369999999995343,TRUE,3526,2025-09-18
2025-09-18T02:00:28Z,28.663987051695585,84.02592977508903,55711.61,1.446,3525.2,94,55,0.5,28.663987051695585,84.02592977508903,55711.61,1.446,3525.2,8,9.480000000003201,TRUE,3525.2,2025-09-18
2025-09-18T02:00:35Z,28.664006665349007,84.02603848837316,55722.96,1.437,3524,93,55,0,28.664006665349007,84.02603848837316,55722.96,1.437,3524,7,11.349999999998545,TRUE,3524,2025-09-18
2025-09-18T02:00:37Z,28.664006665349007,84.0260605327785,55725.09,1.446,3523.4,92,56,0,28.664006665349007,84.0260605327785,55725.09,1.446,3523.4,2,2.1299999999973807,TRUE,3523.4,2025-09-18
2025-09-18T02:00:38Z,28.663999792188406,84.0260742790997,55726.34,1.446,3523.2,91,57,0,28.663999792188406,84.0260742790997,55726.34,1.446,3523.2,1,1.25,TRUE,3523.2,2025-09-18
2025-09-18T02:00:41Z,28.663961067795753,84.0261073037982,55731.6,1.437,3522,88,58,0.5,28.663961067795753,84.0261073037982,55731.6,1.437,3522,3,5.260000000002037,TRUE,3522,2025-09-18
2025-09-18T02:00:43Z,28.66394086740911,84.02612113393843,55734.51,1.446,3522,84,57,0.5,28.66394086740911,84.02612113393843,55734.51,1.446,3522,2,2.9100000000034925,TRUE,3522,2025-09-18
2025-09-18T02:00:50Z,28.663857635110617,84.02613722719252,55743.71,1.437,3520.8,82,53,0.5,28.663857635110617,84.02613722719252,55743.71,1.437,3520.8,7,9.19999999999709,TRUE,3520.8,2025-09-18
2025-09-18T02:00:53Z,28.663822012022138,84.02614586055279,55748.06,1.437,3520,81,56,0.5,28.663822012022138,84.02614586055279,55748.06,1.437,3520,3,4.349999999998545,TRUE,3520,2025-09-18
2025-09-18T02:00:55Z,28.66379963234067,84.02615617029369,55750.78,1.428,3519.6,81,57,0,28.66379963234067,84.02615617029369,55750.78,1.428,3519.6,2,2.720000000001164,TRUE,3519.6,2025-09-18
2025-09-18T02:01:00Z,28.663735007867217,84.02619699016213,55759,1.437,3518.6,82,56,0.5,28.663735007867217,84.02619699016213,55759,1.437,3518.6,5,8.220000000001164,TRUE,3518.6,2025-09-18
2025-09-18T02:01:01Z,28.663718411698937,84.0262088086456,55761.25,1.446,3518.2,82,56,0,28.663718411698937,84.0262088086456,55761.25,1.446,3518.2,1,2.25,TRUE,3518.2,2025-09-18
2025-09-18T02:01:04Z,28.663681196048856,84.02624166570604,55766.43,1.484,3517.4,83,57,0,28.663681196048856,84.02624166570604,55766.43,1.484,3517.4,3,5.180000000000291,TRUE,3517.4,2025-09-18
2025-09-18T02:01:08Z,28.66362855769694,84.02627821080387,55772.92,1.521,3516.4,85,59,0,28.66362855769694,84.02627821080387,55772.92,1.521,3516.4,4,6.489999999997963,TRUE,3516.4,2025-09-18
2025-09-18T02:01:12Z,28.663587486371398,84.0263266582042,55779.37,1.54,3515.4,86,58,0.5,28.663587486371398,84.0263266582042,55779.37,1.54,3515.4,4,6.450000000004366,TRUE,3515.4,2025-09-18
2025-09-18T02:01:13Z,28.663591844961047,84.02634560130537,55780.99,1.54,3514.8,87,58,0.5,28.663591844961047,84.02634560130537,55780.99,1.54,3514.8,1,1.6199999999953434,TRUE,3514.8,2025-09-18
2025-09-18T02:01:15Z,28.663597041741014,84.02638264931738,55783.69,1.549,3514,87,58,0.5,28.663597041741014,84.02638264931738,55783.69,1.549,3514,2,2.7000000000043656,TRUE,3514,2025-09-18
2025-09-18T02:01:19Z,28.663623109459877,84.02645565569401,55791.56,1.558,3512.8,88,58,0.5,28.663623109459877,84.02645565569401,55791.56,1.558,3512.8,4,7.869999999995343,TRUE,3512.8,2025-09-18
2025-09-18T02:01:22Z,28.6636530328542,84.02651240117848,55798.78,1.586,3512.4,88,57,0.5,28.6636530328542,84.02651240117848,55798.78,1.586,3512.4,3,7.220000000001164,TRUE,3512.4,2025-09-18
2025-09-18T02:01:25Z,28.663671892136335,84.02656855992973,55804.95,1.614,3511.8,88,58,0.5,28.663671892136335,84.02656855992973,55804.95,1.614,3511.8,3,6.169999999998254,TRUE,3511.8,2025-09-18
2025-09-18T02:01:29Z,28.66367264650762,84.02662488631904,55810.42,1.68,3511.6,88,57,0.5,28.66367264650762,84.02662488631904,55810.42,1.68,3511.6,4,5.470000000001164,TRUE,3511.8,2025-09-18
2025-09-18T02:01:35Z,28.66365546360612,84.02670241892338,55817.8,1.624,3511.2,88,55,0.5,28.66365546360612,84.02670241892338,55817.8,1.624,3511.2,6,7.380000000004657,TRUE,3511.6,2025-09-18
2025-09-18T02:01:42Z,28.663635766133666,84.02679545804858,55827.11,1.54,3511.8,89,58,0.5,28.663635766133666,84.02679545804858,55827.11,1.54,3511.8,7,9.309999999997672,TRUE,3511.2,2025-09-18
2025-09-18T02:01:46Z,28.66361439228058,84.02684424072504,55832.56,1.446,3510.4,89,58,0.5,28.66361439228058,84.02684424072504,55832.56,1.446,3510.4,4,5.44999999999709,TRUE,3510.4,2025-09-18
2025-09-18T02:01:48Z,28.6636012326926,84.02686117216945,55835.15,1.493,3509.6,89,58,0.5,28.6636012326926,84.02686117216945,55835.15,1.493,3509.6,2,2.5900000000037835,TRUE,3509.6,2025-09-18
2025-09-18T02:01:50Z,28.663588743656874,84.0268845576793,55837.26,1.502,3509.2,89,55,0,28.663588743656874,84.0268845576793,55837.26,1.502,3509.2,2,2.110000000000582,TRUE,3509.2,2025-09-18
2025-09-18T02:01:55Z,28.66354364901781,84.0269239526242,55843.45,1.437,3508.6,90,57,0,28.66354364901781,84.0269239526242,55843.45,1.437,3508.6,5,6.189999999995052,TRUE,3508.6,2025-09-18
2025-09-18T02:01:58Z,28.66352110169828,84.02695404365659,55847.64,1.409,3508.2,90,55,0.5,28.66352110169828,84.02695404365659,55847.64,1.409,3508.2,3,4.190000000002328,TRUE,3508.2,2025-09-18
2025-09-18T02:02:02Z,28.663486652076244,84.02700659818947,55853.84,1.428,3507.6,90,55,0,28.663486652076244,84.02700659818947,55853.84,1.428,3507.6,4,6.19999999999709,TRUE,3507.6,2025-09-18
2025-09-18T02:02:06Z,28.663465781137347,84.02704238891602,55857.55,1.418,3507,89,54,0,28.663465781137347,84.02704238891602,55857.55,1.418,3507,4,3.710000000006403,TRUE,3507,2025-09-18
2025-09-18T02:02:08Z,28.663454884663224,84.02707013301551,55860.6,1.4,3506.8,90,54,0,28.663454884663224,84.02707013301551,55860.6,1.4,3506.8,2,3.0499999999956344,TRUE,3506.8,2025-09-18
2025-09-18T02:02:14Z,28.663423201069236,84.02713777497411,55868.71,1.4,3506.6,91,55,0.5,28.663423201069236,84.02713777497411,55868.71,1.4,3506.6,6,8.110000000000582,TRUE,3506.6,2025-09-18
2025-09-18T02:02:16Z,28.6634130589664,84.02715948410332,55870.99,1.381,3505.8,92,55,0,28.6634130589664,84.02715948410332,55870.99,1.381,3505.8,2,2.279999999998836,TRUE,3505.8,2025-09-18
2025-09-18T02:02:19Z,28.66338975727558,84.0271914191544,55875.27,1.353,3504.6,93,55,0.5,28.66338975727558,84.0271914191544,55875.27,1.353,3504.6,3,4.279999999998836,TRUE,3504.6,2025-09-18
2025-09-18T02:02:22Z,28.663371233269572,84.0272196661681,55878.61,1.344,3503.8,92,55,0,28.663371233269572,84.0272196661681,55878.61,1.344,3503.8,3,3.3400000000037835,TRUE,3503.8,2025-09-18
2025-09-18T02:02:23Z,28.6633662879467,84.02723056264222,55879.74,1.344,3503.4,92,55,0,28.6633662879467,84.02723056264222,55879.74,1.344,3503.4,1,1.1299999999973807,TRUE,3503.4,2025-09-18
2025-09-18T02:02:27Z,28.663339717313647,84.02728244662285,55885.17,1.334,3502.2,91,55,0,28.663339717313647,84.02728244662285,55885.17,1.334,3502.2,4,5.430000000000291,TRUE,3502.2,2025-09-18
2025-09-18T02:02:29Z,28.663331922143698,84.02730138972402,55887.31,1.334,3501.8,90,55,0,28.663331922143698,84.02730138972402,55887.31,1.334,3501.8,2,2.139999999999418,TRUE,3501.8,2025-09-18
2025-09-18T02:02:35Z,28.663306944072247,84.02738520875573,55896.02,1.325,3501.2,88,56,0,28.663306944072247,84.02738520875573,55896.02,1.325,3501.2,6,8.709999999999127,TRUE,3501.2,2025-09-18
2025-09-18T02:02:36Z,28.66329780779779,84.0274007152766,55897.93,1.325,3501,88,56,0.5,28.66329780779779,84.0274007152766,55897.93,1.325,3501,1,1.9100000000034925,TRUE,3501,2025-09-18
2025-09-18T02:02:40Z,28.663282804191113,84.02745578438044,55903.44,1.334,3500,88,55,0.5,28.663282804191113,84.02745578438044,55903.44,1.334,3500,4,5.510000000002037,TRUE,3500.6,2025-09-18
2025-09-18T02:02:44Z,28.663268135860562,84.0275214985013,55910.16,1.353,3500.6,87,54,0.5,28.663268135860562,84.0275214985013,55910.16,1.353,3500.6,4,6.720000000001164,TRUE,3500,2025-09-18
2025-09-18T02:02:52Z,28.663236619904637,84.02764211408794,55922.55,1.381,3499.2,86,55,0,28.663236619904637,84.02764211408794,55922.55,1.381,3499.2,8,12.389999999999418,TRUE,3500,2025-09-18
2025-09-18T02:02:59Z,28.663213150575757,84.02774311602116,55932.28,1.4,3499.4,84,55,0,28.663213150575757,84.02774311602116,55932.28,1.4,3499.4,7,9.729999999995925,TRUE,3499.8,2025-09-18
2025-09-18T02:03:03Z,28.663200410082936,84.02779692783952,55937.91,1.39,3499.4,81,55,0,28.663200410082936,84.02779692783952,55937.91,1.39,3499.4,4,5.630000000004657,TRUE,3499.4,2025-09-18
2025-09-18T02:03:05Z,28.6631971411407,84.02782643213868,55941.05,1.4,3499.4,79,56,0,28.6631971411407,84.02782643213868,55941.05,1.4,3499.4,2,3.139999999999418,TRUE,3499.4,2025-09-18
2025-09-18T02:03:11Z,28.663173001259565,84.02791921980679,55950.65,1.428,3499.4,79,57,0.5,28.663173001259565,84.02791921980679,55950.65,1.428,3499.4,6,9.599999999998545,TRUE,3499.4,2025-09-18
2025-09-18T02:03:16Z,28.663147184997797,84.02798778377473,55957.61,1.428,3500.4,82,57,0,28.663147184997797,84.02798778377473,55957.61,1.428,3500.4,5,6.959999999999127,TRUE,3499.4,2025-09-18
2025-09-18T02:03:19Z,28.663127990439534,84.02802617289126,55962.04,1.437,3499.8,83,55,0,28.663127990439534,84.02802617289126,55962.04,1.437,3499.8,3,4.430000000000291,TRUE,3499.4,2025-09-18
2025-09-18T02:03:23Z,28.663101503625512,84.02808710932732,55968.79,1.446,3499,84,55,0,28.663101503625512,84.02808710932732,55968.79,1.446,3499,4,6.75,TRUE,3499.4,2025-09-18
2025-09-18T02:03:26Z,28.66307753138244,84.02812206186354,55972.68,1.465,3499,84,56,0.5,28.66307753138244,84.02812206186354,55972.68,1.465,3499,3,3.889999999999418,TRUE,3499.4,2025-09-18
