timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude,heart_rate,cadence,fractional_cadence,lat,lon,dist_m,spd_ms,altitude,dt_s,d_m,moving,elev_smooth,day_local
2025-09-16T01:39:09Z,179.99999991618097,179.99999991618097,32347.21,0,3279.4,72,0,0,179.99999991618097,179.99999991618097,32347.21,0,3279.4,52638,0,FALSE,3282.6,2025-09-16
2025-09-16T01:39:10Z,179.99999991618097,179.99999991618097,32347.21,0,3279.4,72,0,0,179.99999991618097,179.99999991618097,32347.21,0,3279.4,1,0,FALSE,3282.6,2025-09-16
2025-09-16T02:47:50Z,179.99999991618097,179.99999991618097,32347.21,0,3281.4,95,0,0,179.99999991618097,179.99999991618097,32347.21,0,3281.4,4120,0,FALSE,3282.6,2025-09-16
2025-09-16T02:47:53Z,179.99999991618097,179.99999991618097,32347.21,0,3281.8,99,0,0,179.99999991618097,179.99999991618097,32347.21,0,3281.8,3,0,FALSE,3282.6,2025-09-16
2025-09-16T02:48:00Z,179.99999991618097,179.99999991618097,32349.18,0.989,3282.4,103,42,0.5,179.99999991618097,179.99999991618097,32349.18,0.989,3282.4,7,1.9700000000011642,TRUE,3282.6,2025-09-16
2025-09-16T02:48:01Z,179.99999991618097,179.99999991618097,32350.15,0.97,3282.6,123,42,0.5,179.99999991618097,179.99999991618097,32350.15,0.97,3282.6,1,0.9700000000011642,TRUE,3282.6,2025-09-16
2025-09-16T02:48:02Z,179.99999991618097,179.99999991618097,32351.09,0.933,3283,133,41,0.5,179.99999991618097,179.99999991618097,32351.09,0.933,3283,1,0.9399999999986903,TRUE,3283,2025-09-16
2025-09-16T02:48:05Z,28.615345107391477,84.15265711024404,32352.98,0.961,3283.2,134,42,0.5,28.615345107391477,84.15265711024404,32352.98,0.961,3283.2,3,1.889999999999418,TRUE,3283.2,2025-09-16
2025-09-16T02:48:07Z,28.615455916151404,84.15262173861265,32352.98,0.998,3283.4,134,43,0.5,28.615455916151404,84.15262173861265,32352.98,0.998,3283.4,2,0,TRUE,3283.4,2025-09-16
2025-09-16T02:48:08Z,28.615453150123358,84.15260807611048,32353.96,0.998,3283.6,134,43,0.5,28.615453150123358,84.15260807611048,32353.96,0.998,3283.6,1,0.9799999999995634,TRUE,3283.6,2025-09-16
2025-09-16T02:48:09Z,28.615476367995143,84.15262324735522,32355.27,1.624,3283.6,134,44,0.5,28.615476367995143,84.15262324735522,32355.27,1.624,3283.6,1,1.3100000000013097,TRUE,3283.6,2025-09-16
2025-09-16T02:48:13Z,28.615505453199148,84.15261117741466,32358.62,1.325,3284.2,137,45,0.5,28.615505453199148,84.15261117741466,32358.62,1.325,3284.2,4,3.349999999998545,TRUE,3284.2,2025-09-16
2025-09-16T02:48:14Z,28.61550704576075,84.15261151269078,32358.98,1.241,3284.4,138,44,0.5,28.61550704576075,84.15261151269078,32358.98,1.241,3284.4,1,0.3600000000005821,TRUE,3284.4,2025-09-16
2025-09-16T02:48:21Z,28.615524815395474,84.15260950103402,32362.01,0,3284.6,139,0,0,28.615524815395474,84.15260950103402,32362.01,0,3284.6,7,3.029999999998836,FALSE,3284.6,2025-09-16
2025-09-16T02:48:31Z,28.61556462943554,84.15263959206641,32367.35,0.662,3285.6,139,76,0.5,28.61556462943554,84.15263959206641,32367.35,0.662,3285.6,10,5.3400000000001455,TRUE,3285.6,2025-09-16
2025-09-16T02:48:32Z,28.615567395463586,84.15264252573252,32367.96,0.709,3285.8,139,77,0,28.615567395463586,84.15264252573252,32367.96,0.709,3285.8,1,0.6100000000005821,TRUE,3285.8,2025-09-16
2025-09-16T02:48:37Z,28.615604946389794,84.15264738723636,32371.17,0.858,3286.8,139,71,0.5,28.615604946389794,84.15264738723636,32371.17,0.858,3286.8,5,3.209999999999127,TRUE,3286.8,2025-09-16
2025-09-16T02:48:43Z,28.61565062776208,84.15266473777592,32376.44,0.933,3287.2,139,41,0,28.61565062776208,84.15266473777592,32376.44,0.933,3287.2,6,5.270000000000437,TRUE,3287,2025-09-16
2025-09-16T02:48:50Z,28.615655237808824,84.15266959927976,32379.1,0.821,3287.4,139,0,0,28.615655237808824,84.15266959927976,32379.1,0.821,3287.4,7,2.6599999999998545,TRUE,3287.2,2025-09-16
2025-09-16T02:48:58Z,28.615720197558403,84.15271268226206,32387.81,0.868,3287,138,0,0,28.615720197558403,84.15271268226206,32387.81,0.868,3287,8,8.710000000002765,TRUE,3287.4,2025-09-16
2025-09-16T02:49:04Z,28.615756407380104,84.15274419821799,32392.52,0.877,3287.8,139,0,0,28.615756407380104,84.15274419821799,32392.52,0.877,3287.8,6,4.709999999999127,TRUE,3287.8,2025-09-16
2025-09-16T02:49:12Z,28.615818098187447,84.15279817767441,32401.32,1.017,3288.4,138,41,0,28.615818098187447,84.15279817767441,32401.32,1.017,3288.4,8,8.799999999999272,TRUE,3288.4,2025-09-16
2025-09-16T02:49:17Z,28.6158533859998,84.15281251072884,32405.39,1.026,3288.4,135,46,0,28.6158533859998,84.15281251072884,32405.39,1.026,3288.4,5,4.069999999999709,TRUE,3288.4,2025-09-16
2025-09-16T02:49:19Z,28.6158705689013,84.1528216470033,32407.01,1.008,3288.4,133,46,0,28.6158705689013,84.1528216470033,32407.01,1.008,3288.4,2,1.6199999999989814,TRUE,3288.4,2025-09-16
2025-09-16T02:49:28Z,28.615936115384102,84.15286866948009,32415.98,1.026,3288.6,133,46,0.5,28.615936115384102,84.15286866948009,32415.98,1.026,3288.6,9,8.970000000001164,TRUE,3288.6,2025-09-16
2025-09-16T02:49:31Z,28.615931505337358,84.15286347270012,32416.23,0.989,3288.8,132,0,0,28.615931505337358,84.15286347270012,32416.23,0.989,3288.8,3,0.25,TRUE,3288.6,2025-09-16
2025-09-16T02:49:32Z,28.615928823128343,84.15286221541464,32416.23,0.952,3289,129,0,0,28.615928823128343,84.15286221541464,32416.23,0.952,3289,1,0,TRUE,3288.6,2025-09-16
2025-09-16T02:49:35Z,28.615924464538693,84.15285911411047,32417.21,0.83,3289.2,126,0,0,28.615924464538693,84.15285911411047,32417.21,0.83,3289.2,3,0.9799999999995634,TRUE,3288.6,2025-09-16
2025-09-16T02:49:37Z,28.615930248051882,84.15285802446306,32417.21,0,3289.2,126,0,0,28.615930248051882,84.15285802446306,32417.21,0,3289.2,2,0,FALSE,3288.6,2025-09-16
2025-09-16T02:49:46Z,28.615961596369743,84.15288057178259,32422.44,0,3288.8,125,0,0,28.615961596369743,84.15288057178259,32422.44,0,3288.8,9,5.2299999999995634,FALSE,3288.6,2025-09-16
2025-09-16T02:49:52Z,28.615979868918657,84.15287973359227,32424.6,0,3288,122,0,0,28.615979868918657,84.15287973359227,32424.6,0,3288,6,2.1599999999998545,FALSE,3288,2025-09-16
2025-09-16T02:49:53Z,28.615985484793782,84.15288057178259,32425.2,0,3287.8,122,0,0,28.615985484793782,84.15288057178259,32425.2,0,3287.8,1,0.6000000000021828,FALSE,3287.8,2025-09-16
2025-09-16T02:49:59Z,28.61603326164186,84.15287093259394,32430.74,0.224,3286.6,120,57,0.5,28.61603326164186,84.15287093259394,32430.74,0.224,3286.6,6,5.540000000000873,TRUE,3286.6,2025-09-16
2025-09-16T02:50:01Z,28.61604692414403,84.1528716031462,32432.75,0.541,3286.4,119,49,0,28.61604692414403,84.1528716031462,32432.75,0.541,3286.4,2,2.0099999999983993,TRUE,3286.4,2025-09-16
2025-09-16T02:50:07Z,28.616095623001456,84.15288417600095,32437.39,0.97,3286,118,50,0,28.616095623001456,84.15288417600095,32437.39,0.97,3286,6,4.639999999999418,TRUE,3286.2,2025-09-16
2025-09-16T02:50:16Z,28.616182962432504,84.15287562645972,32447.5,1.12,3286.2,115,50,0,28.616182962432504,84.15287562645972,32447.5,1.12,3286.2,9,10.110000000000582,TRUE,3286,2025-09-16
2025-09-16T02:50:17Z,28.616187907755375,84.15287537500262,32448.18,1.157,3286,115,48,0,28.616187907755375,84.15287537500262,32448.18,1.157,3286,1,0.680000000000291,TRUE,3286,2025-09-16
2025-09-16T02:50:20Z,28.616214143112302,84.15287537500262,32450.85,1.101,3285.6,114,47,0,28.616214143112302,84.15287537500262,32450.85,1.101,3285.6,3,2.6699999999982538,TRUE,3285.6,2025-09-16
2025-09-16T02:50:24Z,28.61624247394502,84.15287512354553,32454.27,1.045,3285.4,113,47,0,28.61624247394502,84.15287512354553,32454.27,1.045,3285.4,4,3.4200000000018917,TRUE,3285.4,2025-09-16
2025-09-16T02:50:29Z,28.616284299641848,84.1528679151088,32458.62,0.961,3284.4,114,50,0,28.616284299641848,84.1528679151088,32458.62,0.961,3284.4,5,4.349999999998545,TRUE,3284.4,2025-09-16
2025-09-16T02:50:34Z,28.616321347653866,84.15285291150212,32463.01,0.961,3284,114,0,0,28.616321347653866,84.15285291150212,32463.01,0.961,3284,5,4.389999999999418,TRUE,3284.4,2025-09-16
2025-09-16T02:50:38Z,28.61634112894535,84.15284293703735,32465.9,0.961,3283.2,114,0,0,28.61634112894535,84.15284293703735,32465.9,0.961,3283.2,4,2.890000000003056,TRUE,3284.4,2025-09-16
2025-09-16T02:50:43Z,28.616387397050858,84.1528364829719,32470.39,0.905,3282.6,115,0,0,28.616387397050858,84.1528364829719,32470.39,0.905,3282.6,5,4.489999999997963,TRUE,3284.4,2025-09-16
2025-09-16T02:50:51Z,28.61646174453199,84.15284000337124,32479.21,0.998,3283.2,115,44,0,28.61646174453199,84.15284000337124,32479.21,0.998,3283.2,8,8.819999999999709,TRUE,3284.4,2025-09-16
2025-09-16T02:50:58Z,28.616513712331653,84.1528404224664,32484.64,0.998,3284.2,114,45,0.5,28.616513712331653,84.1528404224664,32484.64,0.998,3284.2,7,5.430000000000291,TRUE,3284.4,2025-09-16
2025-09-16T02:50:59Z,28.616520585492253,84.15284067392349,32485.59,0.989,3284.4,114,45,0.5,28.616520585492253,84.15284067392349,32485.59,0.989,3284.4,1,0.9500000000007276,TRUE,3284.4,2025-09-16
2025-09-16T02:51:08Z,28.616597028449178,84.15285408496857,32494.12,0.989,3284.6,117,0,0,28.616597028449178,84.15285408496857,32494.12,0.989,3284.6,9,8.529999999998836,TRUE,3284.6,2025-09-16
2025-09-16T02:51:11Z,28.61662250943482,84.15286506526172,32496.73,0.952,3284.8,120,45,0,28.61662250943482,84.15286506526172,32496.73,0.952,3284.8,3,2.610000000000582,TRUE,3284.8,2025-09-16
2025-09-16T02:51:15Z,28.61663273535669,84.15287302806973,32498.27,0.924,3285.4,123,0,0,28.61663273535669,84.15287302806973,32498.27,0.924,3285.4,4,1.5400000000008731,TRUE,3285.2,2025-09-16
2025-09-16T02:51:20Z,28.61666207201779,84.15289247408509,32502.25,0.802,3285.2,125,0,0,28.61666207201779,84.15289247408509,32502.25,0.802,3285.2,5,3.9799999999995634,TRUE,3285.4,2025-09-16
2025-09-16T02:51:27Z,28.61670213751495,84.15293245576322,32507.9,0.784,3285.4,124,46,0,28.61670213751495,84.15293245576322,32507.9,0.784,3285.4,7,5.650000000001455,TRUE,3285.4,2025-09-16
2025-09-16T02:51:33Z,28.616738179698586,84.15297344326973,32513.83,0.858,3286,124,42,0.5,28.616738179698586,84.15297344326973,32513.83,0.858,3286,6,5.930000000000291,TRUE,3286,2025-09-16
2025-09-16T02:51:37Z,28.6167598888278,84.15298970416188,32516.67,0.877,3286.6,124,43,0,28.6167598888278,84.15298970416188,32516.67,0.877,3286.6,4,2.8399999999965075,TRUE,3286.6,2025-09-16
2025-09-16T02:51:39Z,28.61675888299942,84.15298786014318,32516.67,0.84,3286.8,125,43,0,28.61675888299942,84.15298786014318,32516.67,0.84,3286.8,2,0,TRUE,3286.8,2025-09-16
2025-09-16T02:51:43Z,28.616758044809103,84.15299121290445,32516.76,0.523,3287.8,124,0,0,28.616758044809103,84.15299121290445,32516.76,0.523,3287.8,4,0.09000000000014552,TRUE,3287.4,2025-09-16
2025-09-16T02:51:49Z,28.61675879918039,84.15299196727574,32516.76,0,3287.6,120,0,0,28.61675879918039,84.15299196727574,32516.76,0,3287.6,6,0,FALSE,3287.6,2025-09-16
2025-09-16T02:51:56Z,28.61682484857738,84.15302323177457,32524.99,1.157,3287.4,119,0,0,28.61682484857738,84.15302323177457,32524.99,1.157,3287.4,7,8.230000000003201,TRUE,3287.8,2025-09-16
2025-09-16T02:52:02Z,28.616861645132303,84.15303790010512,32529.21,0,3288,120,0,0,28.616861645132303,84.15303790010512,32529.21,0,3288,6,4.219999999997526,FALSE,3288,2025-09-16
