timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude,heart_rate,cadence,fractional_cadence,lat,lon,dist_m,spd_ms,altitude,dt_s,d_m,moving,elev_smooth,day_local
2025-09-15T01:17:12Z,179.99999991618097,179.99999991618097,17439.34,0,2666.8,89,0,0,179.99999991618097,179.99999991618097,17439.34,0,2666.8,47877,0,FALSE,2673,2025-09-15
2025-09-15T01:17:15Z,179.99999991618097,179.99999991618097,17439.34,0,2666.8,87,0,0,179.99999991618097,179.99999991618097,17439.34,0,2666.8,3,0,FALSE,2673,2025-09-15
2025-09-15T04:27:23Z,179.99999991618097,179.99999991618097,17439.34,0,2673,92,0,0,179.99999991618097,179.99999991618097,17439.34,0,2673,11408,0,FALSE,2672.2,2025-09-15
2025-09-15T04:27:24Z,179.99999991618097,179.99999991618097,17439.34,0,2673,92,0,0,179.99999991618097,179.99999991618097,17439.34,0,2673,1,0,FALSE,2672.2,2025-09-15
2025-09-15T04:27:39Z,28.552122255787253,84.24176445230842,17443.86,1.12,2672.2,91,48,0,28.552122255787253,84.24176445230842,17443.86,1.12,2672.2,15,4.520000000000437,TRUE,2672,2025-09-15
2025-09-15T04:27:43Z,28.55220029130578,84.24185363575816,17445.98,1.269,2672,91,56,0,28.55220029130578,84.24185363575816,17445.98,1.269,2672,4,2.1199999999989814,TRUE,2672,2025-09-15
2025-09-15T04:27:45Z,28.552218060940504,84.24183569848537,17446.86,0.401,2672,92,0,0,28.552218060940504,84.24183569848537,17446.86,0.401,2672,2,0.8800000000010186,FALSE,2672.2,2025-09-15
2025-09-15T04:27:53Z,28.552249995991588,84.24174207262695,17456.03,1.194,2672.2,92,48,0.5,28.552249995991588,84.24174207262695,17456.03,1.194,2672.2,8,9.169999999998254,TRUE,2672.2,2025-09-15
2025-09-15T04:28:02Z,28.55227313004434,84.24161734990776,17469.14,1.297,2671.8,92,51,0,28.55227313004434,84.24161734990776,17469.14,1.297,2671.8,9,13.110000000000582,TRUE,2672,2025-09-15
2025-09-15T04:28:13Z,28.552309926599264,84.24151056446135,17480.33,1.185,2671.6,94,49,0.5,28.552309926599264,84.24151056446135,17480.33,1.185,2671.6,11,11.190000000002328,TRUE,2672,2025-09-15
2025-09-15T04:28:23Z,28.552372623234987,84.24140335991979,17492.32,1.176,2672.6,95,49,0,28.552372623234987,84.24140335991979,17492.32,1.176,2672.6,10,11.989999999997963,TRUE,2672,2025-09-15
2025-09-15T04:28:30Z,28.552398942410946,84.24129883758724,17503.78,1.26,2672.2,97,0,0,28.552398942410946,84.24129883758724,17503.78,1.26,2672.2,7,11.459999999999127,TRUE,2672.2,2025-09-15
2025-09-15T04:28:37Z,28.552419561892748,84.2411985900253,17513.99,1.316,2672,100,51,0.5,28.552419561892748,84.2411985900253,17513.99,1.316,2672,7,10.210000000002765,TRUE,2672.2,2025-09-15
2025-09-15T04:28:45Z,28.552460046485066,84.24109700135887,17524.59,1.325,2672,99,51,0,28.552460046485066,84.24109700135887,17524.59,1.325,2672,8,10.599999999998545,TRUE,2672.4,2025-09-15
2025-09-15T04:28:52Z,28.55250522494316,84.24102474935353,17532.89,1.325,2672.4,100,51,0.5,28.55250522494316,84.24102474935353,17532.89,1.325,2672.4,7,8.299999999999272,TRUE,2672.6,2025-09-15
